Gene ID	Control-1(raw)	Control-2(raw)	Control-3(raw)	Treat-1(raw)	Treat-2(raw)	Treat-3(raw)	Control-1	Control-2	Control-3	Treat-1	Treat-2	Treat-3	Gene Symbol
102633937	0	0	0	0	0	0	0	0	0	0	0	0	Gm31639
17386	0	0	2.1292517	0.28666666	2.780179	4.5	0	0	0	0	0	0	Mmp13
17381	770.6666	702	961.6666	728	739.25	881.6666	-0.08423042	0.06409359	0.16493654	-0.096401215	-0.058810234	0.05881071	Mmp12
83996	0	0	0	0	0	0	0	0	0	0	0	0	Mmp1b
17392	6	22	30	46.073334	63.102146	51	-2.291119	-0.47385108	-0.3796146	0.37961483	0.8488393	0.40509772	Mmp3
83995	0	0	0	0	0	2	0	0	0	0	0	0	Mmp1a
17384	1	1	0.17123288	0	0	0	0	0	0	0	0	0	Mmp10
17394	1	3.9999998	3	21	725.6863	336.00003	-0.5453206	-0.5453206	-0.5453206	0.5453206	5.6716723	4.424238	Mmp8
102634083	0	0	0	0	0	0	0	0	0	0	0	0	Gm31751
234911	1	0	1	0	0	2	0	0	0	0	0	0	Mmp27
30800	0	0	0	0	0	1	0	0	0	0	0	0	Mmp20
102722	0.82312924	0	0	0	0	0	0	0	0	0	0	0	AV064505
100418437	0	0	0	0	0	0	0	0	0	0	0	0	Gm19212
17393	0	0	1	0	0	0	0	0	0	0	0	0	Mmp7
665057	0	0	0	0	0	0	0	0	0	0	0	0	Cbx3-ps8
100039782	0	0	0	0	0	0	0	0	0	0	0	0	Gm10709
71929	1477.1891	1069.7216	1514.9695	1214.0126	1223.709	1178.2667	0.18439436	0.00173521	0.15056562	-0.02867937	-0.00173521	-0.1928792	Tmem123
100885830	1.9050112	0.6891892	0.18604651	0	0.3469388	0.40666667	2.325274	1.1414064	-0.820758	-0.820758	-0.04630798	0.04630798	Mir5618
11797	914.3649	675.379	1151.2004	973.8377	965.77	1052.876	-0.15665913	-0.31077147	0.10537529	0.00425005	0.007715225	-0.004250526	Birc2
11796	810.63513	686.0863	1062.2593	1227.2733	1362.3844	1473.9357	-0.49403906	-0.4517417	-0.17429018	0.17429066	0.34043503	0.31742477	Birc3
22601	1895.7852	1581.0585	2209.7798	1296.9558	1319.3076	1383.1194	0.2187748	0.2398305	0.36961937	-0.2588935	-0.2187748	-0.28717995	Yap1
234912	6.213333	8.560811	5.6288385	6.328767	21.343401	18.060404	-0.31637028	0.31637028	-0.31637028	-0.31637028	1.4368455	1.059336	9230110C19Rik
234915	60.963375	61.153336	94.43257	102.48418	66.8509	109.879105	-0.42426395	-0.13681531	0.13681507	0.39512014	-0.20579505	0.37455344	Cep126
100502693	0	0	0	0	0	0	0	0	0	0	0	0	Gm19324
665108	0	0	0	0	0	0	0	0	0	0	0	0	Gm7495
76669	177	130	196.5	164.5	169	202	-0.009369373	-0.17164707	0.07114792	-0.045033455	0.009369373	0.13015175	1700128F08Rik
100316772	0	0	0	0	0	0	0	0	0	0	0	0	Mir1899
22068	291.85797	175.2961	372.1121	420.8911	622.36334	535.2444	-0.439193	-0.8917055	-0.15898514	0.15898514	0.7387624	0.3846531	Trpc6
102634431	66.833336	70.04366	103.20062	81.41333	108.14302	133.21513	-0.4556219	-0.10497522	0.10092735	-0.10092723	0.32414365	0.48841143	Gm32014
18667	559.2204	433.92963	548.2707	102.61923	115.75104	92.627914	1.1428592	1.0598633	1.0440681	-1.2332592	-1.0440679	-1.5021238	Pgr
71544	286.53323	239.48334	318.97647	299.87976	436.23328	444.01132	-0.11008215	-0.08589935	-0.025597334	0.025597095	0.58177996	0.47072673	Arhgap42
100579151	0.12	0.46774194	0.86	1.9185033	0.5377358	3.705737	0	0	0	0	0	0.33072832	Gm16833
108167638	0	0	0	0	0	0	0	0	0	0	0	0	Gm46102
244682	0	0	0	1	0	0	0	0	0	0	0	0	Cntn5
102466147	0	0	0	0	0	0	0	0	0	0	0	0	Mir6237
105243340	0	0	0	0	0	0	0	0	0	0	0	0	Gm39289
108167639	0	0	0	0	0	0	0	0	0	0	0	0	Gm46103
665178	0	0	0	0	0	0	0	0	0	0	0	0	Gm7529
102635347	0	0	0	0	0	0	0	0	0	0	0	0	Gm32710
100417262	0	0	0	0	0	0	0	0	0	0	0	0	Gm18488
100417982	0	0	0	0	0	0	0	0	0	0	0	0	Gm18934
100416577	0	0	0	0	0	0	0	0	0	0	0	0	Gm18160
101056130	0	0	0	0	0	0	0	0	0	0	0	0	Gm29785
665285	0	0	0	0	0	0	0	0	0	0	0	0	Gm7570
100861605	0	0	0	0	0	0	0	0	0	0	0	0	Gm21070
78219	0	0	0	0	0	0	0	0	0	0	0	0	4930568E12Rik
77532	273.0275	191.93953	321.89764	235.71152	215.02083	200.33522	0.1837306	-0.0417037	0.35102367	0.041704178	-0.0753746	-0.31398463	Jrkl
66396	7598.544	6294.5615	8565.331	7926.6484	7845.377	8837.852	-0.11675453	-0.10541153	-0.014230728	0.014230728	0.014829636	0.05013275	Ccdc82
18689	66.52232	52.990597	91.83693	86.57223	63.74983	80.328705	-0.12251973	-0.1676619	0.2724533	0.3275435	-0.09847212	0.09847212	Phxr4
270118	1600.7817	1409.5978	1821.7012	1345.6167	994.00604	1260.9525	0.09025574	0.18972301	0.20650291	-0.09025574	-0.5117297	-0.30509186	Maml2
105243343	0	0	0	0	0	0	0	0	0	0	0	0	Gm39291
77116	2445.7527	1898.9393	2568.1467	1950.0317	1847.9778	2064.7595	0.1694541	0.08732939	0.16964054	-0.08732939	-0.14941216	-0.12593603	Mtmr2
74360	368.20016	286.3669	360.9134	314.9455	359.8105	460.01898	0.039832592	-0.03983307	-0.059267998	-0.11555815	0.09204435	0.30995083	Cep57
72826	886.67114	706.1373	935.89746	943.0611	1100.3423	1324.5027	-0.08331871	-0.12880898	-0.07563019	0.075630665	0.31362724	0.4445758	Fam76b
665329	0	0	0	0	0	0	0	0	0	0	0	0	Gm7588
76412	0	0	0	0	0	0	0	0	0	0	0	0	1700019J19Rik
105243344	0	0	0	0	0	0	0	0	0	0	0	0	Gm39292
102637194	0	0	0	0	0	0	0	0	0	0	0	0	Gm34069
75747	73.88486	68.75195	46.637424	43.531216	39.56782	50.806664	0.64228845	0.8213706	-0.09176493	-0.05094242	-0.17319798	0.05094242	Sesn3
71946	1696.0099	1405.3677	1794.3568	1397.5663	1071.8627	998.04144	0.10461521	0.11637831	0.11567497	-0.10461521	-0.4719448	-0.7114425	Endod1
102637311	0	0	0	0	0	0	0	0	0	0	0	0	Gm34156
547035	0	0	0	0	0	0	0	0	0	0	0	0	Kdm4dl
244694	2	0	2	5.1746607	1.2147651	0.8955856	0	0	0	0	0	0	Kdm4d
66070	886.3487	652.62616	1012.4667	867.28174	958.3445	1067.2451	-0.080144405	-0.23880196	0.041521072	-0.041520596	0.11799002	0.13671589	Cwc15
75723	5535.8013	4490.551	5639.3486	4290.007	3417.7664	3952.0308	0.17067051	0.15173101	0.12714434	-0.12714434	-0.43960333	-0.36661243	Amotl1
102637460	0	0	0	0	0	0	0	0	0	0	0	0	Gm34263
665374	0	0	0	0	0	0	0	0	0	0	0	0	Gm7607
102637863	0	0	0	0	0	0	0	0	0	0	0	0	LOC102637863
100418097	0	0	0	0	0	0	0	0	0	0	0	0	Gm18997
330890	0	7.248919	1.754717	3	9.867135	4.9473686	0	0	0	0	0	0	Piwil4
100038437	0	0	0	0	0	0	0	0	0	0	0	0	Gm10706
102637971	0	0	0	0	0	0	0	0	0	0	0	0	Gm34651
100416944	0	0	0	0	0	0	0	0	0	0	0	0	Gm15586
14345	18	11.766666	7	19	21.973333	28.428572	-0.07400009	-0.29337883	-0.29337883	0.07400006	0.29922146	0.53425974	Fut4
69325	3.0133333	2	5.9733334	2	2.2108843	9.7	0	0	0.735153	0	0	1.4537791	1700012B09Rik
56503	106.392395	72.40722	101.98749	126.469986	93.004745	126.82762	0.054276943	-0.21795249	-0.07698846	0.37367463	-0.054276943	0.25666595	Ankrd49
17535	298.22943	245.80336	357.27292	408.12982	239.10909	326.33978	-0.041454554	-0.037412405	0.14888668	0.48114824	-0.27474356	0.037412643	Mre11a
100040259	0	0	0	0	0	0	0	0	0	0	0	0	Mif-ps6
14608	6.5	1	4.2	1	2.5	1.3333334	0	0	0	0	0	0	Gpr83
64931	0	11.5	0	0	0	1	0	0.7666612	0	0	0	0	Izumo1r
100417728	0	0	0	0	0	0	0	0	0	0	0	0	Gm18789
102467342	0	0	0	0	0	0	0	0	0	0	0	0	n-TKctt4
55991	24.52475	31.746664	44.999996	37.650475	33.828766	16.333332	-0.60240173	0.05292487	0.203022	0.08602548	-0.05292511	-1.2399061	Panx1
244698	0	0	1	1	1.1428572	1	0	0	0	0	0	0	Hephl1
105243345	0	0	0	0	0	0	0	0	0	0	0	0	Gm39293
69137	27.993196	9.144081	21.296028	17.751724	15.847684	16.039698	0.6612295	-0.6699765	0.19647491	0.07411003	-0.07410991	-0.19328481	Vstm5
234959	489.41	401.18872	523.7798	462.8765	364.47037	453.1215	0.007110596	0.003308296	0.034764767	-0.003308296	-0.33266687	-0.15512037	Med17
70984	203.06439	173.60762	238.22646	230.99727	174.67006	193.65598	-0.028426647	0.028426409	0.13170719	0.2275095	-0.16026688	-0.1479528	4931406C07Rik
75316	687.05695	499.2658	760.9302	525.6004	611.4534	763.60895	0.041360855	-0.13630056	0.11843252	-0.275105	-0.041361332	0.14268017	Taf1d
102465758	0.763794	0.7477644	0.6017381	0.7506727	0.7412015	0.78688824	-0.02107358	0.23128676	-0.43538415	0.02392435	0.02107346	-0.029183269	Gm25500
319675	648.6285	543.26	676.5387	942.32587	864.43646	913.57806	-0.23513079	-0.20792007	-0.24461317	0.37370062	0.26470184	0.20792007	Cep295
100216535	1.4038765	1.3869241	0.36502716	2.3093224	1.1844733	3.4938312	-0.13271642	0.13271642	-2.1463196	0.6553345	-0.2924223	1.131592	Scarna9
102638396	0	0	0	0	0	0	0	0	0	0	0	0	Gm34973
100039955	0	0	0	0	0	0	0	0	0	0	0	0	Gm2517
105243346	0	0	0	0	0	0	0	0	0	0	0	0	Gm39294
102638666	0	0	0	0	0	0	0	0	0	0	0	0	Gm35176
170748	181.19054	144.60913	207.58687	151.47726	184.7264	231.0295	-0.05667305	-0.099061966	0.069271564	-0.2450819	0.056673527	0.2428112	Smco4
108167719	0	0	0	0	0	0	0	0	0	0	0	0	Gm46152
234964	6.753333	7.073333	5.326667	20.503279	14.067568	14.33045	-0.002858699	-0.002858699	-0.002858699	0.64071184	0.11269731	0.002858699	Deup1
105243347	0	0	0	0	0	0	0	0	0	0	0	0	Gm39295
78025	0	0	0	1	0	0	0	0	0	0	0	0	4930540M03Rik
665461	0	0	0	0	0	0	0	0	0	0	0	0	Gm7642
102638731	0	0	0	0	0	0	0	0	0	0	0	0	Gm35225
330891	0	0	0	0	0	0	0	0	0	0	0	0	Gm5119
234967	229.66154	245.69734	253.16667	494.64856	554.65784	567.4135	-0.77861214	-0.3982792	-0.7082968	0.39827967	0.57894087	0.47519398	Slc36a4
244701	0	0	1.0733334	0	0	0	0	0	0	0	0	0	Mtnr1b
270120	150.54414	66.833336	135.84059	131.72163	113.80284	90.37334	0.26836002	-0.57241035	0.04982537	0.1456632	-0.04982537	-0.5189425	Fat3
434373	0	0	0	0	0	0	0	0	0	0	0	0	Gm5611
105243349	0	0	0	0	0	0	0	0	0	0	0	0	Gm39296
100040090	0	0	0	0	0	0	0	0	0	0	0	0	Gm2594
244710	0	0	0	0	0	0	0	0	0	0	0	0	Gm4977
665548	0	0	0	0	0	0	0	0	0	0	0	0	Gm7680
665567	0	0	0	0	0	0	0	0	0	0	0	0	Gm7692
66917	623.22797	488.20523	561.88617	271.88068	284.33524	354.732	0.5419302	0.47261763	0.32218504	-0.5848589	-0.5047722	-0.32218552	Chordc1
100418389	0	0	0	0	0	0	0	0	0	0	0	0	Gm19178
72560	57.82678	23.885748	58.39927	30.55713	28.386667	36.586937	0.78086257	-0.21176505	0.7248125	-0.06936848	-0.16019702	0.06936848	Naalad2
100418384	0	0	0	0	0	0	0	0	0	0	0	0	Gm19174
546118	0	5	1	0.5	0	4.5	0	0	0	0	0	0	Ubtfl1
434375	0	0	0	0	0	0	0	0	0	0	0	0	Gm5612
234988	3	2	0	0	0	0	0	0	0	0	0	0	Mbd3l2
72230	24.230587	16.949371	5.5466666	9	6	11.76	0.5809002	0.34826282	0	0	0	0	Zfp558
73503	0	0	0	0	0	0	0	0	0	0	0	0	Mbd3l1
73732	11	1.280215	5	7.9999995	4.5836196	10.755555	0.78345686	-0.5492173	-0.42430937	0.39402258	-0.39402258	0.6999503	Muc16
105243350	0	0	0	0	0	0	0	0	0	0	0	0	Gm39297
18322	0	0	0	0	0	0	0	0	0	0	0	0	Olfr24
258598	0	0	0	0	0	0	0	0	0	0	0	0	Olfr828
259070	0	0	0	0	0	0	0	0	0	0	0	0	Olfr829
258559	0	0	1	0	0	0	0	0	0	0	0	0	Olfr830
404431	0	0	0	0	0	0	0	0	0	0	0	0	Olfr831-ps1
258075	0	0	0	0	1	0	0	0	0	0	0	0	Olfr832
257755	0	0	0	0	0	0	0	0	0	0	0	0	Olfr833-ps1
258074	0	0	0	0	0	1	0	0	0	0	0	0	Olfr834
257872	0	1	0	0	0	0	0	0	0	0	0	0	Olfr835
258557	0	0	1	0	0	1	0	0	0	0	0	0	Olfr836
258558	0	0	0	0	0	0	0	0	0	0	0	0	Olfr837
257756	0	0	0	0	0	0	0	0	0	0	0	0	Olfr838-ps1
258184	0	0	0	0	0	0	0	0	0	0	0	0	Olfr839-ps1
257757	0	0	0	0	0	0	0	0	0	0	0	0	Olfr840-ps1
258072	0	0	0	0	0	0	0	0	0	0	0	0	Olfr841-ps1
258073	0	0	0	0	0	0	0	0	0	0	0	0	Olfr842-ps1
258560	0	0	0	0	0	0	0	0	0	0	0	0	Olfr843
100503048	0	0	0	0	0	0	0	0	0	0	0	0	LOC100503048
258249	0	1	0	0	0	1	0	0	0	0	0	0	Olfr845
258279	0	0	1	0.5	0	0	0	0	0	0	0	0	Olfr846
665697	0	0	0	0	0	0	0	0	0	0	0	0	Gm7751
258518	0	0	0	0	0	0	0	0	0	0	0	0	Olfr847
404435	0	0	0	0	0	0	0	0	0	0	0	0	Olfr848-ps1
258520	0	0	0	0	0	0	0	0	0	0	0	0	Olfr849
258516	0	0	0	0	0	0	0	0	0	0	0	0	Olfr850
258907	0	0	0	0	0	2	0	0	0	0	0	0	Olfr851
404436	0	0	0	0	0	0	0	0	0	0	0	0	Olfr852-ps1
258908	0	0	0	1	0	0	0	0	0	0	0	0	Olfr853
258515	0	0	0	1	0	1	0	0	0	0	0	0	Olfr854
258517	0	1	0	0	0	0	0	0	0	0	0	0	Olfr855
244713	450.5739	374.06442	481.6687	353.80136	315.30072	304.02698	0.13941336	0.15389633	0.16542768	-0.13941336	-0.29015732	-0.47923636	Zfp317
624341	542.0174	407.60187	553.91656	520.25	494.00003	625.11554	0.0194664	-0.10875225	-0.019466877	0.030329704	-0.028897285	0.17416477	Olfr856-ps1
665751	0	0	0	0	0	0	0	0	0	0	0	0	Gm7769
257963	0	0	0	0	1	0	0	0	0	0	0	0	Olfr857
258058	0	0	0	0	0	0	0	0	0	0	0	0	Olfr858-ps1
18358	0	0	0	0	0	0	0	0	0	0	0	0	Olfr58
258519	0	0	0	0	0	0	0	0	0	0	0	0	Olfr859
258521	0	1	0.5	0	0	0	0	0	0	0	0	0	Olfr860
404437	0	0	0	0	0	0	0	0	0	0	0	0	Olfr861-ps1
258555	0	0	1	1	3	0	0	0	0	0	0	0	Olfr862
258336	24	22	47	25	23	20	-0.076477766	0.08095157	0.8228859	0.052413464	-0.052413583	-0.3905971	Olfr77
665823	0	0	0	0	0	0	0	0	0	0	0	0	Gm7808
258070	0	0	0	0	0	0	0	0	0	0	0	0	Olfr863-ps1
258071	0	0	0	0	0	0	0	0	0	0	0	0	Olfr864-ps1
404438	0	0	0	0	0	0	0	0	0	0	0	0	Olfr865-ps1
258551	0	0	0	0	0	0	0	0	0	0	0	0	Olfr866
257898	0	0	1	1	1	0	0	0	0	0	0	0	Olfr867
258552	0	0	0	0	0	0	0	0	0	0	0	0	Olfr868
258550	0	1	0	0	1	0	0	0	0	0	0	0	Olfr869
57251	0	0	0	0	0	0	0	0	0	0	0	0	Olfr870
258905	1	0	0	0	1	2	0	0	0	0	0	0	Olfr871
258553	0	0	0	0	0	0	0	0	0	0	0	0	Olfr872
258822	0	0	0	1	0.3396739	1	0	0	0	0	0	0	Olfr39
258554	1	0	0	0	0	0	0	0	0	0	0	0	Olfr873
18315	0	0	0	0	0	0	0	0	0	0	0	0	Olfr18
434377	131.17061	74.14066	129.77843	118.89875	85.68726	86.25646	0.30724192	-0.23290563	0.22158527	0.23552847	-0.22158527	-0.34858322	Zfp560
101056006	0	0	0	0	0	0	0	0	0	0	0	0	Gm29761
22688	510.769	405.9984	506.64984	497.09393	440.90472	488.14813	0.06509066	0.01685381	-0.016854048	0.09593558	-0.061648607	-0.051346302	Zfp26
235028	227.81892	231.46869	331.6927	172.81528	194.15662	256.4215	-0.059772253	0.24611712	0.41192436	-0.3884318	-0.20497441	0.059772253	Zfp426
77519	803.14325	583.4462	838.8364	778.5682	645.0051	719.18677	0.092814445	-0.08528328	0.085283756	0.11797762	-0.13806772	-0.11756182	Zfp266
108167705	0	0	0	0	0	0	0	0	0	0	0	0	Gm46142
244721	126.27426	96.00487	118.58073	109.48484	115.31038	113.19905	0.124126434	0.011705399	-0.036827326	-0.011705637	0.07855272	-0.08465743	Zfp846
66662	41.505306	29.65361	51.530533	37.765533	27.567543	39.257904	0.09881282	-0.103315115	0.34068203	0.032584906	-0.40604746	-0.032584786	Fbxl12os
30843	241.87674	149.12837	224.87672	200.41063	154.59476	229.12569	0.18835807	-0.22639918	0.012957573	-0.012957573	-0.37195802	0.059140205	Fbxl12
66177	362.5343	235.41492	311.3576	299.8431	257.87665	369.56903	0.24685955	-0.093091965	-0.04294777	0.042947292	-0.15911198	0.22350073	Ubl5
23988	356.8469	268.1632	363.82532	347.25656	388.7695	409.1031	-0.015347004	-0.14458084	-0.057669163	0.015347004	0.1937275	0.13072681	Pin1
244723	61.092705	30.237226	55.67095	86.88762	54.81498	49.694347	0.13765144	-0.59406257	-0.06668639	0.71579957	0.06668639	-0.21135163	Olfm2
105243352	0	0	0	0	0	0	0	0	0	0	0	0	Gm39299
102639580	0	0	0	0	0	0	0	0	0	0	0	0	Gm35860
53867	23.451786	23.119305	18.086954	30.053331	21.497963	34.442814	0	0	0	0.13636474	0	0.21196032	Col5a3
235033	1	1	0	0	0	0	0	0	0	0	0	0	Rdh8
105243353	0	0	0	0	0	0	0	0	0	0	0	0	Gm39300
319278	700.4315	748.0632	801.7376	668.19794	589.1482	653.08386	-0.00101471	0.37686157	0.123609066	0.001014233	-0.16516304	-0.15307522	A230050P20Rik
70726	17.357433	7.3876348	15.402505	14.266087	0.35894147	2.1238294	0.59603035	-0.35337883	0.35337877	0.3830638	-0.7990843	-0.7990843	Angptl6
235036	236.91005	178.4001	307.7934	171.99995	176.33334	220.4866	0.14049816	0.014235258	0.44785833	-0.25143576	-0.20007133	-0.014235258	Ppan
53356	860.2626	637.15155	913.6574	830.3171	729.2282	784.6621	0.07508993	-0.07509041	0.091703415	0.09397268	-0.07785177	-0.108700275	Eif3g
13433	1781.9363	1578.4703	2218.5002	1799.2332	1224.4016	1258.5084	-0.041966915	0.06607485	0.2039094	0.041966915	-0.49787092	-0.5947828	Dnmt1
102466802	0	1	0	0.006666667	0	0.16666667	0	1.9427991	0	0	0	0	Mir7081
14739	66.28677	60.05812	43.202854	68.899994	42.40786	79	-0.06289029	0.077708244	-0.7507473	0.06289005	-0.62181485	0.13915634	S1pr2
66163	488.7623	377.3086	540.67615	496.76013	436.01947	525.264	-0.026412487	-0.11684036	0.048956394	0.06700134	-0.105688095	0.02641201	Mrpl4
15894	8849.175	7064.351	9187.552	11875.304	12798.499	14878.269	-0.24717331	-0.28919888	-0.26329803	0.24717331	0.37065125	0.451334	Icam1
78369	39.648125	28.730875	31.459288	20.873446	31.43872	26.239824	0.3266375	0.14494681	-0.07739186	-0.528949	0.07739186	-0.31994224	Icam4
15898	80.5094	35.322243	65.800835	30.214714	18.65609	24.231804	1.1247642	0.2191441	0.76345015	-0.21914423	-0.8992817	-0.65857613	Icam5
100316681	5.8999996	5.755738	4.3342075	1.0066667	1.4431405	3.6906123	0.6215744	0.86882067	0.106365204	-1.8595567	-1.3244638	-0.106364965	Mir1900
101055759	0	0	0	0	0	0	0	0	0	0	0	0	Gm26592
100568458	1597.9955	1334.9559	1807.4452	1392.5157	1244.1758	1402.0366	0.06428623	0.08777523	0.17171192	-0.06428623	-0.21132231	-0.17553806	Gm38431
100009600	33.1858	29.332016	0	14.990589	16.573673	18.784702	0.8941505	0.9990208	-1.199944	-0.18236113	-0.022057652	0.022057533	Zglp1
68165	0	0	0	0	0	0	0	0	0	0	0	0	Fdx1l
71766	0	0	0	0	0	0	0	0	0	0	0	0	Raver1
102465656	0.102409676	0.01	0	0.054242224	0.11103365	0.09086408	0	0	0	0	0	0	Mir7082
54721	705.1319	490.09912	671.3935	470.98224	394.85825	464.3603	0.37704134	0.1351819	0.23604393	-0.1351819	-0.37405252	-0.2766924	Tyk2
12539	2176.0728	1649.6637	2187.4946	1646.8978	1409.8773	1520.4261	0.22428656	0.107691765	0.16157675	-0.107691765	-0.31640577	-0.34404945	Cdc37
102639735	0	0	0	0	0	0	0	0	0	0	0	0	Gm35977
105243354	0	0	0	0	0	0	0	0	0	0	0	0	Gm39301
102639919	0	0	0	0	0	0	0	0	0	0	0	0	Gm36118
18577	258.01318	237.2855	316.5049	230.30405	213.78682	196.80785	0.046953917	0.2090931	0.27147412	-0.046953678	-0.13885331	-0.39478803	Pde4a
50868	669.7176	516.4831	705.0943	599.4216	611.8747	615.8358	0.0674181	-0.02445364	0.07141876	-0.022565842	0.022566319	-0.10467386	Keap1
94226	1	7.5	13	5.326667	5	1.5	0	0	0.2340106	0	0	0	S1pr5
235040	342.22482	227.62166	293.7501	357.06842	414.93857	426.85028	-0.06562662	-0.3709731	-0.35624456	0.06562662	0.29779148	0.20207405	Atg4d
215194	633.23364	462.3251	626.8605	695.9862	691.64233	814.18134	-0.10315895	-0.27402925	-0.18801546	0.10315943	0.10959387	0.2083683	Kri1
12581	166.81233	98.43217	126.85993	209.2027	255.98596	297.3796	-0.1983366	-0.67640066	-0.6635885	0.1983366	0.5049672	0.58465815	Cdkn2d
11768	17.009977	21.348858	12.742312	23	33.80303	30.113335	-0.557994	0.052743673	-1.0450108	-0.052743793	0.5182419	0.21494222	Ap1m2
105243355	0	0	0	0	0	0	0	0	0	0	0	0	Gm39302
68682	2227.4602	1841.5612	2095.0132	2144.465	1795.8293	2146.5483	0.05223322	0.060722828	-0.10646963	0.06744909	-0.17305136	-0.052232742	Slc44a2
102640025	0	0	0	0	0	0	0	0	0	0	0	0	Gm36198
16201	1478.6234	1291.6786	1280.5587	1144.3295	962.9019	818.7549	0.28874922	0.37670183	0.011005402	-0.011005402	-0.24457979	-0.61508703	Ilf3
330902	29.535988	21.621422	31.900604	11.671773	22.396662	12.492798	0.24038899	0.0733366	0.2812363	-1.0290637	-0.07333648	-1.0520732	Gm16853
60507	74.01078	48.22343	63.29708	57.820175	85.18461	50.118195	0.29101205	-0.044028997	-0.00484705	0.004847288	0.57933426	-0.32247376	Qtrt1
13430	4031.15	3527.8267	4662.5444	3979.4106	3625.8616	4280.351	-0.043406963	0.047141552	0.096256256	0.007954121	-0.1108098	-0.007954121	Dnm2
108167640	0	0	0	0	0	0	0	0	0	0	0	0	Gm46104
387194	1.6733333	2.0922523	3.2266278	4.612973	2.6892653	1.6655782	-0.6876221	-0.08232999	0.1894176	0.84534764	0.08232999	-0.74540854	Mir199a-1
17083	108.684395	68.00815	104.68158	90.28674	74.412735	86.21262	0.29140997	-0.10199523	0.1670103	0.09384894	-0.16964841	-0.093848705	Tmed1
382062	10.547174	27.697144	13.620971	49.25079	153.85005	76.12359	-1.9845643	-0.3087237	-1.6858542	0.30872345	1.9674969	0.8158376	AB124611
59035	642.96606	658.3438	761.4119	723.45715	584.0016	687.63904	-0.10974836	0.2073102	0.063923836	0.13041401	-0.16305399	-0.06392431	Carm1
74766	205.2718	215.51721	255.77968	243.69237	184.9906	198.64365	-0.123551846	0.22967577	0.123551846	0.19397116	-0.18817043	-0.22198963	Yipf2
69773	489.72824	363.95804	515.9592	419.5278	466.9717	503.38608	0.005700588	-0.13954878	0.010713577	-0.1475172	0.022519112	-0.005700588	Timm29
666043	41.5	27.357143	31.92517	28.5	36.353333	48.756943	0.21189618	-0.10633731	-0.2367835	-0.26025558	0.10633707	0.39330745	Gm7904
105243357	0	0	0	0	0	0	0	0	0	0	0	0	Gm39304
100316714	0	0.6086956	0	0	0	1.1515151	0	0.40012816	0	0	0	0.9858235	Mir1946b
20586	3485.187	3018.9182	3890.1719	3543.9932	3371.4624	3527.2683	-0.05667925	0.019076347	0.03165579	0.037457943	-0.019076347	-0.09044933	Smarca4
102640252	0	0	0	0	0	0	0	0	0	0	0	0	Gm26511
16835	278.0441	231.73216	239.9041	610.1138	603.1984	642.2988	-0.5884752	-0.5683706	-0.8715937	0.61528707	0.6143086	0.5683706	Ldlr
67629	30.95036	19.833334	33	11	30.438967	56.926666	-0.011123657	-0.37019253	0.011123657	-1.4335787	0.050304174	0.81693983	Spc24
235041	1101.1232	777.58264	873.33636	1017.66077	808.363	1150.6912	0.1313343	-0.087613106	-0.27329445	0.08761263	-0.22910166	0.14377451	Kank2
319899	8022.6953	7061.533	8879.927	8052.387	6743.5933	7876.2036	-0.037663937	0.061190605	0.038534164	0.03766346	-0.2027688	-0.115335464	Dock6
105243358	0	0	0	0	0	0	0	0	0	0	0	0	Gm39305
102465657	0.5813953	0	0	0	0	0	1.1993585	0	0	0	0	0	Mir7083
624219	17.951782	34.528778	48.850037	50.408802	42.232754	66.67726	-1.3468349	-0.12020278	0.027134895	0.2127111	-0.027134895	0.4951477	Angptl8
19340	407.15033	230.46909	404.35794	365.84192	327.81757	319.18878	0.15577364	-0.3822546	0.07558203	0.07142973	-0.07143021	-0.2464633	Rab3d
235043	82.33104	97.81635	111.65954	61.605946	63.532948	76.87564	0.074997425	0.60659647	0.4443326	-0.27337217	-0.2134695	-0.0749979	Tmem205
67119	28.243519	23.413517	42.571808	9.403333	13.093821	16.643913	0.40700507	0.41938698	0.92872083	-1.1096731	-0.616564	-0.40700507	Ccdc159
235044	55.77334	42.66473	91.83226	69.06364	72.86868	71.98871	-0.34772897	-0.45130062	0.3014338	0.030619144	0.1234591	-0.030619144	Plppr2
100049077	9.148019	14.907427	10.343334	15.896693	16.870644	24.36543	-0.9178206	0.069639444	-0.8109132	-0.05062771	0.050627947	0.44439888	Gm45914
66962	49.851986	74.39143	77.67453	104.60331	80.4427	96.07136	-0.81811047	0.04233527	-0.24858236	0.3210926	-0.04233527	0.07726002	Swsap1
13857	16.9681	22.030266	20.000856	13.026667	12.1866665	11.982177	0.15567976	0.8153017	0.32265383	-0.15567976	-0.236377	-0.3973403	Epor
71746	259.25015	210.93018	255.39803	198.2765	129.28857	184.3824	0.20434666	0.1897273	0.11248684	-0.11248684	-0.7139385	-0.338382	Rgl3
102640317	0	0	0	0	0	0	0	0	0	0	0	0	Gm36414
77609	7.5	10	3.83467	15.499999	13.193334	9.5	-0.098888434	0.098888434	-0.098888434	0.5181939	0.3012022	-0.098888434	Ccdc151
19089	986.795	823.4074	1055.7432	859.7028	779.1193	797.54987	0.06445742	0.08627367	0.09163141	-0.06445742	-0.19098377	-0.29380322	Prkcsh
